,Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim
2773,10002773,Denver,Employed,Male,Extended_Plan,Agents,SUV,276,1,2,4,133
2774,10002774,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,222,2,3,2,64
2775,10002775,Denver,Unemployed,Female,Extended_Plan,Agents,SUV,266,2,1,6,0
2776,10002776,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,148,1,1,2,90
2777,10002777,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,122,2,1,4,142
2778,10002778,Boston,Employed,Female,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,206,1,2,2,86
2779,10002779,Boston,Unemployed,Female,Primary_Plan,Agents,Coupe_2 Door,144,2,2,4,150
2780,10002780,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,138,2,1,4,138
2781,10002781,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,1,2,6,17
2782,10002782,Fairfield,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,124,3,1,6,4
2783,10002783,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,1,2,2,90
2784,10002784,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,138,2,1,2,69
2785,10002785,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,130,1,1,4,142
2786,10002786,Boston,Employed,Male,Premium_Plan,Agents,SUV,298,2,1,6,17
2787,10002787,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,210,1,2,6,39
2788,10002788,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,130,2,2,2,52
2789,10002789,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,224,3,4,2,82
2790,10002790,Tampa,Disabled,Male,Primary_Plan,Direct Branch Contact,Sports Car,206,1,1,4,34
2791,10002791,Boston,Medical Leave,Male,Extended_Plan,Website,Sedan_4 Door,168,3,1,4,125
2792,10002792,Tampa,Unemployed,Female,Premium_Plan,Agents,Coupe_2 Door,234,2,1,4,108
2793,10002793,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,226,3,4,4,4
2794,10002794,Boston,Unemployed,Female,Primary_Plan,Agents,SUV,212,9,1,2,90
2795,10002795,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,136,2,2,4,133
2796,10002796,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,3,2,86
2797,10002797,Tampa,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,148,4,3,2,56
2798,10002798,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,132,1,4,6,39
2799,10002799,Boston,Disabled,Male,Primary_Plan,Agents,Coupe_2 Door,122,1,1,6,26
2800,10002800,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,178,8,2,4,150
2801,10002801,Boston,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,152,5,1,2,77
2802,10002802,Denver,Retired,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,182,2,2,4,112
2803,10002803,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,2,2,69
2804,10002804,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,194,2,2,6,43
2805,10002805,Boston,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,180,6,2,2,69
2806,10002806,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,142,1,3,4,116
2807,10002807,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,244,2,2,4,112
2808,10002808,Tampa,Employed,Female,Extended_Plan,Agents,SUV,262,1,1,4,108
2809,10002809,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,128,2,1,2,86
2810,10002810,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,132,9,2,6,47
2811,10002811,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,272,1,1,4,108
2812,10002812,Indianapolis,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,154,1,2,2,64
2813,10002813,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,5,2,6,17
2814,10002814,Boston,Disabled,Male,Primary_Plan,Website,Coupe_2 Door,138,1,2,4,116
2815,10002815,Denver,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,236,1,1,2,69
2816,10002816,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,2,1,2,77
2817,10002817,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,1,1,6,34
2818,10002818,Denver,Employed,Male,Primary_Plan,Website,Coupe_2 Door,142,2,2,2,56
2819,10002819,Fairfield,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,216,1,2,4,120
2820,10002820,Boston,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,3,3,6,9
2821,10002821,Tampa,Employed,Female,Extended_Plan,Agents,SUV,260,1,2,2,52
2822,10002822,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,148,8,4,2,60
2823,10002823,Boston,Unemployed,Male,Extended_Plan,Website,Coupe_2 Door,192,1,4,6,26
2824,10002824,Tampa,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,214,4,1,2,56
2825,10002825,Tampa,Retired,Male,Primary_Plan,Agents,SUV,212,2,1,6,47
2826,10002826,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,192,3,1,6,0
2827,10002827,Denver,Unemployed,Female,Extended_Plan,Agents,SUV,272,3,1,6,30
2828,10002828,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,224,1,2,2,60
2829,10002829,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,1,3,6,0
2830,10002830,Fairfield,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,242,3,3,2,56
2831,10002831,Denver,Unemployed,Female,Primary_Plan,Agents,Sports Car,220,5,2,2,69
2832,10002832,Tampa,Employed,Male,Primary_Plan,Website,Sedan_4 Door,144,1,4,2,73
2833,10002833,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,144,5,2,2,86
2834,10002834,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,142,2,1,6,13
2835,10002835,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,2,2,6,34
2836,10002836,Boston,Unemployed,Female,Primary_Plan,Website,SUV,204,2,4,2,86
2837,10002837,Denver,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,210,1,3,2,64
2838,10002838,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,1,4,6,22
2839,10002839,Fairfield,Employed,Female,Extended_Plan,Agents,SUV,248,1,1,2,77
2840,10002840,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,2,6,17
2841,10002841,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sports Car,244,9,1,2,64
2842,10002842,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,162,9,2,4,112
2843,10002843,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,2,2,64
2844,10002844,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,124,2,2,6,4
2845,10002845,Denver,Employed,Male,Premium_Plan,Website,Sedan_4 Door,232,3,1,6,47
2846,10002846,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,136,9,2,6,47
2847,10002847,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,180,6,3,4,108
2848,10002848,Tampa,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,138,9,2,4,99
2849,10002849,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,7,2,6,43
2850,10002850,Tampa,Employed,Female,Extended_Plan,Website,Sedan_4 Door,154,4,2,6,13
2851,10002851,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,166,6,1,6,30
2852,10002852,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,172,2,1,2,95
2853,10002853,Boston,Disabled,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,2,3,4,125
2854,10002854,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,228,1,2,2,86
2855,10002855,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,170,7,2,2,60
2856,10002856,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,1,2,2,64
2857,10002857,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,6,1,6,9
2858,10002858,Tampa,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,182,7,1,4,129
2859,10002859,Fairfield,Employed,Male,Primary_Plan,Agents,SUV,210,3,3,2,73
2860,10002860,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,138,1,2,2,82
2861,10002861,Denver,Employed,Female,Extended_Plan,Website,Sedan_4 Door,186,2,1,4,108
2862,10002862,Fairfield,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,198,1,1,2,69
2863,10002863,Denver,Disabled,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,2,4,4,120
2864,10002864,Fairfield,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,146,1,2,6,0
2865,10002865,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,144,9,3,4,99
2866,10002866,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,136,4,3,4,108
2867,10002867,Boston,Unemployed,Female,Primary_Plan,Agents,Coupe_2 Door,126,7,1,2,90
2868,10002868,Denver,Unemployed,Male,Primary_Plan,Website,Sports Car,238,3,2,4,39
2869,10002869,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,214,8,2,6,34
2870,10002870,Boston,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,146,1,1,2,56
2871,10002871,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,4,4,108
2872,10002872,Indianapolis,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,190,9,1,2,60
2873,10002873,Denver,Medical Leave,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,188,1,3,4,133
2874,10002874,Boston,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,136,2,3,6,43
2875,10002875,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,272,1,1,4,146
2876,10002876,Denver,Employed,Female,Primary_Plan,Website,Luxurious_SUV,370,5,2,4,22
2877,10002877,Tampa,Disabled,Female,Primary_Plan,Website,Sedan_4 Door,126,1,1,2,95
2878,10002878,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,3,2,6,43
2879,10002879,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,184,3,1,4,99
2880,10002880,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,SUV,288,8,1,4,99
2881,10002881,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,5,2,6,13
2882,10002882,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,188,2,3,4,99
2883,10002883,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sports Car,236,1,1,2,56
2884,10002884,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,122,8,4,2,82
2885,10002885,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,128,1,4,6,43
2886,10002886,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,3,6,34
2887,10002887,Boston,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,128,7,1,4,112
2888,10002888,Tampa,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,194,1,1,4,125
2889,10002889,Fairfield,Employed,Male,Primary_Plan,Agents,SUV,212,1,1,2,69
2890,10002890,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,124,1,1,6,22
2891,10002891,Boston,Unemployed,Female,Primary_Plan,Website,Coupe_2 Door,146,5,1,4,150
2892,10002892,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,156,8,3,2,77
2893,10002893,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,244,1,2,4,116
2894,10002894,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,1,4,4,129
2895,10002895,Tampa,Employed,Female,Extended_Plan,Agents,Luxirious_Car,498,3,1,2,95
2896,10002896,Denver,Unemployed,Female,Primary_Plan,Website,SUV,220,3,1,2,82
2897,10002897,Boston,Unemployed,Female,Extended_Plan,Agents,SUV,254,2,1,2,77
2898,10002898,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,208,2,4,2,60
2899,10002899,Fairfield,Disabled,Female,Primary_Plan,Agents,SUV,218,1,1,6,39
2900,10002900,Denver,Employed,Male,Extended_Plan,Website,SUV,258,4,2,6,4
2901,10002901,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,134,8,3,4,103
2902,10002902,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,124,1,1,2,82
2903,10002903,Indianapolis,Employed,Male,Primary_Plan,Website,SUV,206,1,2,6,26
2904,10002904,Denver,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,226,1,1,6,43
2905,10002905,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,126,2,3,6,22
2906,10002906,Boston,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,1,2,4,125
2907,10002907,Tampa,Employed,Female,Extended_Plan,Website,Sedan_4 Door,180,5,2,2,82
2908,10002908,Tampa,Employed,Female,Premium_Plan,Agents,SUV,370,2,2,6,0
2909,10002909,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,132,5,1,4,129
2910,10002910,Tampa,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,2,1,4,103
2911,10002911,Denver,Unemployed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,210,2,3,6,30
2912,10002912,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,8,4,6,30
2913,10002913,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,184,3,2,2,82
2914,10002914,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,148,2,2,2,95
2915,10002915,Boston,Unemployed,Male,Primary_Plan,Website,Luxurious_SUV,382,1,2,4,9
2916,10002916,Fairfield,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,3,1,4,108
2917,10002917,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,184,1,1,4,103
2918,10002918,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,126,2,2,6,17
2919,10002919,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,2,2,6,26
2920,10002920,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,SUV,234,2,1,4,112
2921,10002921,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,148,7,4,6,39
2922,10002922,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,128,3,3,6,26
2923,10002923,Fairfield,Employed,Female,Primary_Plan,Agents,SUV,218,3,2,4,112
2924,10002924,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,222,1,1,6,22
2925,10002925,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,124,1,1,6,0
2926,10002926,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,128,3,1,6,47
2927,10002927,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,9,3,2,90
2928,10002928,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,1,2,6,4
2929,10002929,Boston,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,144,3,2,4,116
2930,10002930,Tampa,Employed,Female,Extended_Plan,Website,Sedan_4 Door,166,2,2,4,108
2931,10002931,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,2,2,4,103
2932,10002932,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,138,5,2,2,60
2933,10002933,Fairfield,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,160,2,1,6,34
2934,10002934,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,2,6,34
2935,10002935,Tampa,Employed,Female,Premium_Plan,Agents,SUV,398,1,4,6,22
2936,10002936,Boston,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,2,1,6,17
2937,10002937,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,134,2,4,2,95
2938,10002938,Tampa,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,134,2,1,6,39
2939,10002939,Boston,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,174,1,1,4,112
2940,10002940,Tampa,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,226,3,2,2,56
2941,10002941,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,138,3,1,4,129
2942,10002942,Tampa,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,176,2,4,6,13
2943,10002943,Tampa,Disabled,Female,Premium_Plan,Website,SUV,362,8,1,2,95
2944,10002944,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,2,4,6,47
2945,10002945,Tampa,Employed,Male,Primary_Plan,Agents,SUV,208,3,1,6,22
2946,10002946,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,128,1,1,4,99
2947,10002947,Denver,Disabled,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,1,2,6,4
2948,10002948,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,200,1,2,6,13
2949,10002949,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,9,1,4,129
2950,10002950,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,124,5,2,6,4
2951,10002951,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,122,1,2,6,9
2952,10002952,Boston,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,138,1,1,4,99
2953,10002953,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,2,1,4,125
2954,10002954,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Luxirious_Car,386,3,3,4,47
2955,10002955,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,1,2,2,86
2956,10002956,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,214,1,4,6,47
2957,10002957,Boston,Unemployed,Female,Primary_Plan,Website,Coupe_2 Door,146,5,1,4,150
2958,10002958,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,162,2,2,6,0
2959,10002959,Denver,Employed,Female,Extended_Plan,Website,Sedan_4 Door,182,1,2,6,13
2960,10002960,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,4,3,6,13
2961,10002961,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,1,1,6,47
2962,10002962,Tampa,Employed,Female,Primary_Plan,Agents,Sports Car,214,1,1,4,13
2963,10002963,Fairfield,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,2,1,6,17
2964,10002964,Denver,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,234,1,2,2,60
2965,10002965,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,5,3,6,9
2966,10002966,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,144,2,4,6,43
2967,10002967,Tampa,Employed,Female,Premium_Plan,Website,Coupe_2 Door,216,2,1,4,99
2968,10002968,Denver,Employed,Male,Primary_Plan,Website,Sports Car,206,3,4,4,13
2969,10002969,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,1,2,52
2970,10002970,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,134,1,4,6,39
2971,10002971,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,152,1,4,4,146
2972,10002972,Boston,Disabled,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,166,2,2,6,9
2973,10002973,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,138,8,1,2,52
2974,10002974,Denver,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,192,5,2,6,47
2975,10002975,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,144,1,4,6,0
2976,10002976,Fairfield,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,160,1,2,6,39
2977,10002977,Fairfield,Employed,Female,Primary_Plan,Website,SUV,206,3,4,4,150
2978,10002978,Tampa,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,2,1,4,103
2979,10002979,Boston,Employed,Male,Primary_Plan,Agents,SUV,206,2,4,6,9
2980,10002980,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,4,1,4,129
2981,10002981,Boston,Unemployed,Female,Primary_Plan,Agents,Coupe_2 Door,122,2,2,4,150
2982,10002982,Boston,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,SUV,200,2,2,6,17
2983,10002983,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,216,2,2,4,99
2984,10002984,Boston,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,220,1,1,4,150
2985,10002985,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,130,2,1,6,17
2986,10002986,Fairfield,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,144,1,2,6,17
2987,10002987,Fairfield,Employed,Male,Primary_Plan,Website,Sedan_4 Door,134,9,1,6,39
2988,10002988,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,1,2,2,52
2989,10002989,Boston,Unemployed,Male,Extended_Plan,Website,Luxurious_SUV,422,5,1,4,133
2990,10002990,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,188,9,4,6,22
2991,10002991,Denver,Employed,Male,Primary_Plan,Agents,SUV,236,6,2,2,73
2992,10002992,Tampa,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,128,8,3,6,26
2993,10002993,Tampa,Disabled,Male,Extended_Plan,Agents,SUV,270,5,2,4,150
2994,10002994,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,2,2,69
2995,10002995,Boston,Employed,Male,Extended_Plan,Website,Sedan_4 Door,194,7,2,6,47
2996,10002996,Denver,Unemployed,Male,Extended_Plan,Agents,SUV,266,7,1,6,47
2997,10002997,Indianapolis,Employed,Male,Primary_Plan,Agents,SUV,220,3,2,6,22
2998,10002998,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,210,1,1,6,43
2999,10002999,Fairfield,Unemployed,Male,Extended_Plan,Direct Branch Contact,SUV,248,6,1,6,30
3000,10003000,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,226,2,1,4,138
3001,10003001,Tampa,Employed,Female,Extended_Plan,Agents,SUV,268,2,1,4,138
3002,10003002,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,184,1,3,6,9
3003,10003003,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,1,2,6,47
3004,10003004,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,6,2,2,77
3005,10003005,Denver,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,188,1,1,4,116
3006,10003006,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,1,4,6,9
3007,10003007,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,236,2,2,6,4
3008,10003008,Indianapolis,Employed,Female,Extended_Plan,Direct Branch Contact,Luxirious_Car,428,2,1,4,34
3009,10003009,Tampa,Retired,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,1,6,9
3010,10003010,Denver,Unemployed,Male,Extended_Plan,Website,Coupe_2 Door,160,1,3,2,52
3011,10003011,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,3,1,4,133
3012,10003012,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,160,2,1,6,43
