Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim,Churn
10003082,Denver,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,180,6,2,6,26,No
10003083,Denver,Disabled,Female,Premium_Plan,Agents,Sedan_4 Door,202,2,1,2,77,Yes
10003084,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,1,3,6,22,No
10003085,Denver,Employed,Female,Premium_Plan,Website,SUV,362,1,2,6,17,No
10003086,Denver,Disabled,Male,Extended_Plan,Agents,Sedan_4 Door,182,3,2,2,69,No
10003087,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,142,2,2,2,73,Yes
10003088,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,3,4,6,34,No
10003089,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,2,4,116,No
10003090,Indianapolis,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,226,7,1,2,52,No
10003091,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,SUV,276,1,4,6,9,No
10003092,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,142,2,3,4,150,No
10003093,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,3,2,2,90,Yes
10003094,Boston,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,228,1,1,6,0,No
10003095,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,144,1,4,6,26,No
10003096,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,172,1,2,6,30,No
10003097,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,2,69,Yes
10003098,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,1,2,77,No
10003099,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,140,2,2,6,13,No
10003100,Tampa,Unemployed,Male,Premium_Plan,Website,SUV,292,2,2,6,30,No
10003101,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,5,1,2,73,No
10003102,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,136,6,2,4,120,No
10003103,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sports Car,276,1,2,4,99,No
10003104,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,188,2,3,4,120,No
10003105,Boston,Employed,Male,Extended_Plan,Website,Coupe_2 Door,176,2,4,2,60,No
10003106,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,192,3,1,2,73,No
10003107,Boston,Employed,Female,Extended_Plan,Website,Sedan_4 Door,156,4,2,2,60,No
10003108,Fairfield,Unemployed,Male,Primary_Plan,Agents,SUV,228,4,1,4,116,No
10003109,Denver,Retired,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,2,2,2,69,No
10003110,Indianapolis,Retired,Male,Primary_Plan,Agents,Sedan_4 Door,134,5,1,4,120,Yes
10003111,Boston,Disabled,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,182,1,1,4,125,No
10003112,Denver,Unemployed,Female,Primary_Plan,Agents,SUV,212,7,2,6,0,No
10003113,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,1,3,2,64,No
10003114,Boston,Disabled,Female,Premium_Plan,Website,SUV,362,8,1,2,95,Yes
10003115,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,176,3,1,4,142,No
10003116,Boston,Employed,Female,Extended_Plan,Website,Sedan_4 Door,184,1,2,4,129,No
10003117,Fairfield,Employed,Female,Primary_Plan,Website,SUV,202,1,1,4,103,No
10003118,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,7,2,4,112,No
10003119,Boston,Unemployed,Female,Primary_Plan,Agents,SUV,230,4,1,2,56,No
10003120,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,3,2,4,120,No
10003121,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,132,2,4,8,34,No
10003122,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,1,2,8,13,No
10003123,Fairfield,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,134,2,2,8,47,No
10003124,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,156,1,1,2,90,No
10003125,Denver,Disabled,Female,Primary_Plan,Agents,SUV,200,1,1,4,129,No
10003126,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,170,1,4,4,112,No
10003127,Indianapolis,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,182,7,1,8,13,No
10003128,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,3,1,4,120,No
10003129,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,5,1,4,125,No
10003130,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,124,1,4,8,47,No
10003131,Boston,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,176,6,1,8,13,No
10003132,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,132,2,3,8,17,No
10003133,Indianapolis,Disabled,Female,Primary_Plan,Agents,Coupe_2 Door,126,6,2,4,108,No
10003134,Tampa,Unemployed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,192,2,1,2,64,No
10003135,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,134,2,1,2,86,No
10003136,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,144,2,4,4,108,No
10003137,Denver,Medical Leave,Male,Extended_Plan,Agents,Sedan_4 Door,192,1,2,4,120,No
10003138,Fairfield,Medical Leave,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,4,1,8,17,No
10003139,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,200,2,3,4,146,No
10003140,Tampa,Employed,Male,Primary_Plan,Agents,Sports Car,224,9,2,4,26,No
10003141,Tampa,Retired,Female,Extended_Plan,Agents,Sedan_4 Door,180,2,1,2,77,Yes
10003142,Indianapolis,Unemployed,Female,Extended_Plan,Website,Coupe_2 Door,160,1,3,8,9,No
10003143,Fairfield,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,3,2,2,90,Yes
10003144,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,142,1,1,8,43,No
10003145,Fairfield,Unemployed,Male,Primary_Plan,Agents,Luxirious_Car,364,2,2,4,34,No
10003146,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,130,9,2,8,13,No
10003147,Indianapolis,Retired,Male,Primary_Plan,Website,Sports Car,234,9,1,2,73,Yes
10003148,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,2,1,2,69,No
10003149,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,SUV,248,2,1,2,56,No
10003150,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sports Car,206,2,1,4,34,No
10003151,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,130,7,1,8,30,No
10003152,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,272,4,1,2,56,No
10003153,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,208,1,4,8,30,No
10003154,Tampa,Employed,Male,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,232,4,2,8,22,No
10003155,Denver,Unemployed,Male,Extended_Plan,Agents,SUV,250,2,1,8,26,Yes
10003156,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Luxirious_Car,428,2,1,4,34,Yes
10003157,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,152,5,1,8,22,No
10003158,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,138,1,2,8,9,Yes
10003159,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,180,1,2,8,34,No
10003160,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,174,2,2,4,120,No
10003161,Fairfield,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,194,6,1,2,60,No
10003162,Indianapolis,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,208,2,3,4,99,No
10003163,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,9,1,8,9,No
10003164,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,3,2,8,30,No
10003165,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,208,6,2,8,9,No
10003166,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,4,4,4,125,No
10003167,Denver,Unemployed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,208,3,1,2,56,No
10003168,Denver,Employed,Male,Primary_Plan,Agents,SUV,210,2,1,8,13,Yes
10003169,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,9,1,8,4,No
10003170,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,222,1,2,4,112,No
10003171,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,140,2,2,2,64,No
10003172,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,1,4,8,0,No
10003173,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,166,3,2,8,47,No
10003174,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,138,1,1,2,69,No
10003175,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,220,1,2,8,26,Yes
10003176,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,198,1,2,8,39,Yes
10003177,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,140,2,4,4,103,No
10003178,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,1,4,142,No
10003179,Indianapolis,Employed,Female,Extended_Plan,Website,Sedan_4 Door,156,2,2,4,103,No
10003180,Tampa,Unemployed,Female,Primary_Plan,Agents,SUV,202,8,1,2,82,No
10003181,Denver,Unemployed,Female,Premium_Plan,Agents,Sedan_4 Door,210,2,1,2,69,No
10003182,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,158,1,1,8,4,No
10003183,Boston,Employed,Female,Primary_Plan,Agents,SUV,226,7,1,2,52,Yes
10003184,Boston,Employed,Male,Primary_Plan,Agents,Luxurious_SUV,366,2,2,4,30,No
10003185,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,1,4,112,No
10003186,Boston,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,8,2,4,99,No
10003187,Boston,Retired,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,124,3,2,4,116,No
10003188,Indianapolis,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,162,8,1,2,90,No
10003189,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Luxirious_Car,370,1,3,2,60,No
10003190,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,220,1,2,8,0,No
10003191,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,7,3,8,22,No
10003192,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,272,1,2,4,120,No
10003193,Denver,Retired,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,1,2,2,82,Yes
10003194,Tampa,Disabled,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,168,2,3,2,60,No
10003195,Indianapolis,Employed,Female,Primary_Plan,Website,Luxurious_SUV,370,1,4,4,108,No
10003196,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,130,3,4,4,146,No
10003197,Fairfield,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,1,2,8,9,No
10003198,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,136,2,3,8,43,No
10003199,Denver,Employed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,204,2,1,2,69,Yes
10003200,Indianapolis,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,158,1,1,2,69,No
10003201,Tampa,Unemployed,Male,Premium_Plan,Agents,Sports Car,308,1,3,4,112,No
10003202,Indianapolis,Employed,Male,Extended_Plan,Website,SUV,252,2,1,2,86,No
10003203,Boston,Employed,Male,Premium_Plan,Website,Sports Car,374,2,3,2,52,No
10003204,Indianapolis,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,170,5,3,8,39,No
10003205,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,198,6,1,2,90,No
10003206,Boston,Unemployed,Male,Primary_Plan,Agents,SUV,204,1,2,4,120,Yes
10003207,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,2,3,4,108,No
10003208,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,132,1,1,2,86,No
10003209,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,146,2,2,2,60,No
10003210,Denver,Employed,Female,Primary_Plan,Agents,Luxurious_SUV,396,2,1,5,47,No
10003211,Denver,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,238,3,1,4,138,No
10003212,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,142,7,2,4,116,No
10003213,Boston,Employed,Female,Primary_Plan,Agents,SUV,210,4,1,4,142,No
10003214,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,238,1,4,4,138,No
10003215,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,160,6,2,2,95,No
10003216,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,1,1,4,108,No
10003217,Tampa,Employed,Male,Extended_Plan,Agents,SUV,242,2,1,8,47,No
10003218,Fairfield,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,162,2,3,2,52,No
10003219,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,244,1,2,4,116,Yes
10003220,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,2,2,8,43,No
10003221,Boston,Employed,Female,Primary_Plan,Agents,SUV,200,1,2,4,103,No
10003222,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,172,2,2,4,142,No
10003223,Fairfield,Disabled,Male,Extended_Plan,Agents,Sedan_4 Door,174,9,3,2,77,No
10003224,Denver,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,1,1,4,146,No
10003225,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,188,1,2,8,13,Yes
10003226,Denver,Employed,Male,Extended_Plan,Agents,SUV,266,2,1,8,0,No
10003227,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,170,5,4,4,120,No
10003228,Boston,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,130,2,1,4,150,No
10003229,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,2,3,4,125,No
10003230,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,194,1,1,4,120,No
10003231,Denver,Employed,Female,Extended_Plan,Agents,SUV,260,1,4,2,86,No
10003232,Boston,Unemployed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,172,2,2,8,26,No
10003233,Tampa,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,136,2,1,2,82,Yes
10003234,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,234,1,1,2,77,No
10003235,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,SUV,250,1,2,8,43,Yes
10003236,Tampa,Retired,Male,Primary_Plan,Agents,Coupe_2 Door,132,5,2,8,30,Yes
10003237,Boston,Employed,Female,Primary_Plan,Agents,Sports Car,210,3,3,5,30,No
10003238,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,4,2,73,No
10003239,Denver,Employed,Female,Extended_Plan,Website,Sports Car,248,1,2,5,30,No
10003240,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,226,2,4,8,30,No
10003241,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,9,1,2,86,No
10003242,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,2,1,2,82,No
10003243,Tampa,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,5,1,2,77,Yes
10003244,Fairfield,Unemployed,Female,Extended_Plan,Agents,SUV,276,1,1,2,95,No
10003245,Denver,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,194,3,1,2,95,No
10003246,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,198,8,2,2,77,No
10003247,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,196,3,1,4,103,No
10003248,Fairfield,Unemployed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,216,4,2,4,108,No
10003249,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,2,3,4,133,No
10003250,Indianapolis,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,190,1,4,4,150,No
10003251,Boston,Unemployed,Male,Primary_Plan,Website,SUV,212,1,1,8,34,No
10003252,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,208,2,2,4,146,No
10003253,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,124,1,3,8,43,No
10003254,Boston,Employed,Female,Premium_Plan,Website,SUV,286,1,1,8,39,No
10003255,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,126,2,1,4,142,No
10003256,Boston,Employed,Male,Primary_Plan,Agents,SUV,228,9,2,4,103,Yes
10003257,Tampa,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,160,4,3,2,56,No
10003258,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,142,6,1,2,56,No
10003259,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,2,2,2,95,No
10003260,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,234,2,2,8,13,No
10003261,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,1,2,2,73,No
10003262,Boston,Disabled,Male,Premium_Plan,Customer_Call_Centre,SUV,280,3,1,8,22,No
10003263,Fairfield,Retired,Male,Extended_Plan,Agents,Coupe_2 Door,166,9,2,2,56,Yes
10003264,Denver,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,218,2,1,4,129,No
10003265,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,122,1,2,2,69,Yes
10003266,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,142,9,1,2,69,No
10003267,Boston,Employed,Male,Primary_Plan,Agents,Sports Car,220,2,1,5,17,No
10003268,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,138,9,1,2,86,No
10003269,Fairfield,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,164,6,1,2,52,No
10003270,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,3,1,3,22,No
10003271,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,3,1,2,56,No
10003272,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,124,3,1,4,108,No
10003273,Boston,Employed,Male,Extended_Plan,Agents,Luxurious_SUV,422,6,2,4,129,No
10003274,Boston,Unemployed,Female,Primary_Plan,Agents,SUV,214,3,1,3,13,Yes
10003275,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,1,3,3,26,No
10003276,Tampa,Medical Leave,Female,Primary_Plan,Agents,SUV,212,3,1,4,103,No
10003277,Tampa,Medical Leave,Male,Extended_Plan,Agents,Sedan_4 Door,184,2,3,2,56,No
10003278,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,208,3,3,4,125,No
10003279,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,9,4,2,82,No
10003280,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,146,4,1,4,138,No
10003281,Denver,Unemployed,Female,Premium_Plan,Agents,Sedan_4 Door,226,3,1,3,0,No
10003282,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,130,9,2,3,22,Yes
10003283,Boston,Medical Leave,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,194,2,1,3,0,No
10003284,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,132,2,1,2,90,No
10003285,Indianapolis,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,190,2,2,4,138,No
10003286,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,6,3,4,103,No
10003287,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,1,3,2,82,No
10003288,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,122,3,4,2,95,No
10003289,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,134,8,1,2,77,No
10003290,Boston,Unemployed,Male,Premium_Plan,Website,Sedan_4 Door,206,1,2,2,73,No
10003291,Denver,Employed,Female,Premium_Plan,Agents,Coupe_2 Door,212,1,1,3,47,No
10003292,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,208,2,1,2,82,No
10003293,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,122,2,2,3,39,No
10003294,Tampa,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,152,1,1,4,142,No
10003295,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,158,7,3,4,120,No
10003296,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,8,1,4,129,No
10003297,Boston,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,132,2,3,3,34,No
10003298,Tampa,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,184,1,2,3,30,No
10003299,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,154,5,2,4,116,No
10003300,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,148,1,3,3,0,No
10003301,Indianapolis,Unemployed,Female,Primary_Plan,Agents,SUV,206,7,2,2,69,No
10003302,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,274,3,1,3,30,No
10003303,Denver,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,128,2,3,3,22,No
10003304,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,138,1,1,3,0,No
10003305,Boston,Employed,Female,Primary_Plan,Agents,Luxurious_SUV,380,1,1,2,60,No
10003306,Tampa,Medical Leave,Female,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,212,3,2,2,64,No
10003307,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,230,1,1,2,56,No
10003308,Denver,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sports Car,204,2,1,5,43,Yes
10003309,Tampa,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,2,1,3,9,No
10003310,Boston,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,218,7,1,4,116,No
10003311,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,216,1,3,3,9,No
10003312,Denver,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,140,9,2,3,9,No
10003313,Tampa,Unemployed,Female,Extended_Plan,Website,SUV,242,1,1,2,52,No
10003314,Denver,Medical Leave,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,190,1,3,3,4,No
10003315,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,1,3,9,No
10003316,Tampa,Employed,Female,Primary_Plan,Website,Luxurious_SUV,372,1,2,5,0,No
10003317,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,144,2,1,3,39,No
10003318,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,246,1,1,4,142,No
10003319,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,178,3,2,2,73,No
10003320,Boston,Employed,Female,Extended_Plan,Agents,SUV,252,1,4,3,9,No
10003321,Tampa,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,236,1,2,3,30,No
10003322,Denver,Medical Leave,Female,Primary_Plan,Website,Sedan_4 Door,126,9,2,4,125,Yes
10003323,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,8,3,3,0,No
10003324,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,1,4,3,13,No
10003325,Fairfield,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,210,2,1,4,125,No
10003326,Fairfield,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,220,3,1,4,103,No
